Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,defocus_blur,4,1.0533803303409206,0.8133385951065509,0.5899720373409789,0.5836769053377857,0.6343504294649771
BTSD,defocus_blur,5,2.5168638656528897,0.665351223362273,0.48131322533568827,0.5104949976541319,0.5166662897942026
BTSD,glass_blur,1,1.4313552631763558,0.7584846093133386,0.5219063893129272,0.5118293647560556,0.5757614656342173
BTSD,glass_blur,2,1.197689114354592,0.7837411207576953,0.5473663449256594,0.5330799011419346,0.6040965206686097
BTSD,glass_blur,3,0.9126067775012756,0.8385951065509076,0.5969614873719774,0.5901740224352773,0.6402712768176664
BTSD,glass_blur,4,1.2648688561349943,0.7809786898184689,0.5430649023815941,0.5349322588518004,0.5940250634112398
BTSD,glass_blur,5,1.17850784730422,0.7904498816101027,0.5456556258896975,0.5490069598328354,0.5942176373169025
BTSD,motion_blur,1,1.199718568771019,0.7995264404104183,0.5862933351496958,0.5907287615181158,0.6265398707575349
BTSD,motion_blur,2,0.9215390010903741,0.8591160220994475,0.6294313753617288,0.6393280136073172,0.6547400095063705
BTSD,motion_blur,3,1.217797840685946,0.7821625887924231,0.5352193268273607,0.52262868984031,0.5908096424867137
BTSD,motion_blur,4,1.8548352778569488,0.7190213101815311,0.49173835448395165,0.496227861346087,0.5390845328925652
BTSD,motion_blur,5,0.8557559016800905,0.867008681925809,0.6430692682671636,0.6389936143956505,0.6786205248681552
BTSD,zoom_blur,1,0.7780931586812779,0.8681925808997633,0.6473241352269721,0.6515910958553168,0.6728627298672613
BTSD,zoom_blur,2,1.3057145791065063,0.7841357537490135,0.54166918398379,0.5339770230979708,0.5907626982104258
BTSD,zoom_blur,3,0.9557955935538615,0.8496448303078137,0.6366670763794801,0.6393182263183227,0.66800901619465
BTSD,zoom_blur,4,0.9290390291266678,0.8484609313338595,0.6249102865272944,0.6251396570205107,0.6643335867401453
BTSD,zoom_blur,5,2.5795945216090828,0.6637726913970008,0.4785068849283341,0.5092311049421607,0.5221950608356286
BTSD,snow,1,2.149613271666589,0.6172059984214681,0.3906045957494609,0.3876057438769335,0.4488823397370836
BTSD,snow,2,1.2677241402906796,0.7865035516969219,0.5486204832720935,0.5467987573066673,0.5904224145379882
BTSD,snow,3,0.8525991952833267,0.8638516179952644,0.6435731586999001,0.6442485105092409,0.6702403998718742
BTSD,snow,4,0.7650178721808221,0.8823993685872139,0.667250766094618,0.6720395340371293,0.6917122231988695
BTSD,snow,5,1.3248109561585966,0.7770323599052881,0.539595546832856,0.532604006371346,0.5946963876950045
BTSD,fog,1,0.8837710072557665,0.8528018942383583,0.6108944873040738,0.6073943888982488,0.6436001665566927
BTSD,fog,2,1.0474695556965417,0.8153117600631413,0.5751829952848013,0.5624062668840777,0.625700104245364
BTSD,fog,3,1.5132475276584219,0.7837411207576953,0.5862713928809706,0.5894024715516503,0.6271544882467507
BTSD,fog,4,0.8328739317176657,0.8614838200473559,0.652880231073448,0.6530386553282209,0.6907838857529709
BTSD,fog,5,0.7987065187757563,0.8701657458563536,0.661607459751772,0.6541181974297868,0.6937658048826151
BTSD,frost,1,0.7580988592488048,0.8764798737174427,0.6566684328521157,0.6526476731987966,0.6931097303412046
BTSD,frost,2,1.8367043467328223,0.6681136543014996,0.42874290370652696,0.42768744273558895,0.47973547754153606
BTSD,frost,3,0.9306371025711698,0.8520126282557222,0.6155625802158317,0.6227906963872812,0.6508123849617509
BTSD,frost,4,0.8438081812839764,0.8658247829518547,0.6549764121803389,0.6543678914696803,0.6894672665246392
BTSD,frost,5,1.478464389844682,0.7403314917127072,0.5331359441884662,0.5185804273389799,0.5938631326497396
BTSD,brightness,1,1.0995448572765492,0.8121546961325967,0.577766304226605,0.5697245020101327,0.6272406454636816
BTSD,brightness,2,1.0951759365005764,0.813733228097869,0.5975249381373453,0.5884613122621878,0.6469618061765261
BTSD,brightness,3,0.9175946603822445,0.8583267561168114,0.6253536279158883,0.6281482180196741,0.6561166402855992
BTSD,brightness,4,1.370791963638992,0.7573007103393844,0.5152384362344521,0.5070502602429722,0.5722960070111888
BTSD,brightness,5,3.0074614157522395,0.5536700868192581,0.34856974979823463,0.37594329920974634,0.40084606361430786
