Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,gaussian_noise,3,0.8315340971137561,0.8393843725335438,0.6193003519220411,0.6192460981218009,0.657604452801528
BTSD,gaussian_noise,4,0.7953890193233174,0.8472770323599053,0.6292221685523851,0.6375942669484521,0.6587380199306051
BTSD,gaussian_noise,5,0.860050114572942,0.8437253354380426,0.6242744733591665,0.6319848200310194,0.6534962564230302
BTSD,shot_noise,1,0.8252677375534527,0.8441199684293607,0.612263481393004,0.6150314601257152,0.6401764163622301
BTSD,shot_noise,2,0.8399026422587171,0.8307024467245462,0.5985983009793937,0.5971994571902919,0.6344403520176606
BTSD,shot_noise,3,0.9312558909900187,0.8330702446724546,0.6125988184927074,0.6214289339590142,0.6446232956309099
BTSD,shot_noise,4,1.0914200403225545,0.8003157063930545,0.5718741225334066,0.586603837247816,0.6083793577063638
BTSD,shot_noise,5,1.1069024566975558,0.7726913970007893,0.5556936813746364,0.5580634247042974,0.6030029468702005
BTSD,impulse_noise,1,0.8856455703937076,0.829518547750592,0.6066882122313056,0.6170360357047507,0.632185839929155
BTSD,impulse_noise,2,0.895009643935555,0.8259668508287292,0.6118422752452473,0.6127701426340884,0.6484288158590795
BTSD,impulse_noise,3,0.9184733593473307,0.8204419889502762,0.6078510890157948,0.6136544686341613,0.6393082465570753
BTSD,impulse_noise,4,1.1056856887963407,0.7861089187056038,0.5766694606210553,0.575556449517133,0.623735105000279
BTSD,impulse_noise,5,1.2608113296406422,0.7505919494869772,0.5209640077539112,0.5332114889143622,0.5548072206704449
BTSD,defocus_blur,1,0.7934997359315711,0.8516179952644041,0.6335117373862954,0.6322889536411122,0.6657477491245345
BTSD,defocus_blur,2,0.8348628048268283,0.84017363851618,0.6401881650192917,0.6459059136765094,0.6718420183814237
BTSD,defocus_blur,3,0.9098794909095613,0.8255722178374112,0.632676848525391,0.648862075076272,0.6612460349700345
BTSD,defocus_blur,4,1.0339998417984526,0.8054459352801894,0.5979666720903449,0.6082262284727576,0.6444415010853483
BTSD,defocus_blur,5,1.2696780083964165,0.7628255722178374,0.5613532750178536,0.573229754683551,0.6032610884812076
BTSD,glass_blur,1,0.9189133509558397,0.8378058405682715,0.6063669435452804,0.6177902153615217,0.6349949314654875
BTSD,glass_blur,2,1.0320146435720299,0.8018942383583267,0.5920099815595589,0.5923195214806635,0.6366120830939731
BTSD,glass_blur,3,1.4852549034305322,0.7253354380426204,0.4926676802911452,0.48820841716639696,0.5502078921463619
BTSD,glass_blur,4,1.3422170686458357,0.7525651144435674,0.526987756166808,0.5251077416151456,0.5757124661351929
BTSD,glass_blur,5,1.9447956900005747,0.6408839779005525,0.42506671507422933,0.44336839031108355,0.46637520627930085
BTSD,motion_blur,1,0.7564186103577302,0.8587213891081295,0.6479809097922011,0.6577956903012339,0.6729883273894747
